	text	target
11889	dang didnt get through either  , again after this song?	0
216300	got paid one last time   thinking of getting a new tattoo, as bad as an idea that is.	0
534486	@Feli52488 no now im riding the rocketship lol jk i dont have any quarters 	0
585075	@jusNcredible106 aww  it was amazing!!!! Sooooo crowded in there sooo much fun!! Hahah the shorts! They got love from guys Å‹ girls lol	0
418301	Going to cry. They got rid of Who's the Boss? On demand. Omgomgomg. 	0
107415	A rainy day, too bad, because we had plans to go to the zoo 	0
255621	&lt;~  wants someone to grow old with.  	0
698911	@eleo_blue Plzz visit my blog http://some1pulak.blogspot.com and comment.P.S ignore english grammar mistake .. 	0
614526	naptime is no fun without my other teacher here to keep me company 	0
414720	*wants a Mac Pro* 	0
148112	I'm eating breakfast @ Denny's with my honey, never been gone this long. I'll miss him 	0
696845	My Samsung 32&quot; telly has something wrong with it... There's a dark line down the right hand side, I suspect a lamp problem 	0
485346	doesnt believe that the police and the club could be so unhelpful. She is also despairing the return to a shit phone after her Iphone 	0
381842	i ate turkey today i swear but not a leg 	0
273942	@mossyrants I wonder if that's the same one I read about a while ago. fucking hell.  that's awful	0
389785	I have just 11 boxes to complete my APT portfolio and I can do one of them 	0
64051	Bestfriend just left  probably cleaning, then grandma's with my brother?	0
748911	need to watch last weeks greys anatomy still, can't believe it's the season finale on thursday! 	0
57153	Mornin!!! Heading to a meeting!! 	0
227903	@MrJoatmon  I just wanna know if I'll be all alonely or not for the KPCS and after-talk.. *sob*	0
375075	i am sooooo going to miss mr kennedy 	0
147006	No one else is awake 	0
74461	home  I love week nights with my beautifull girfriend	0
362154	If you didn't win a copy of THE STORY SISTERS,  and I'm sorry, I gave away all I could find. But buy one or get it from your library!	0
715633	@Angry_Pangolin I dont live anywhere near a 24 hour shop  that genuinely makes me sad 	0
35596	I cant wait until i can drive. 	0
381720	Going to see what the big fuss is about. So it's a quiet night, with me and my pal: gossip girl season 1, wow stimulating tv 	0
138180	Tea with oat milk doesn't work. Now making my 3rd cup but haven't drunk any yet 	0
549692	missing my tivo...can't watch my shows until i get back home next tuesday    no housewives of nj	0
349238	@jeniilou-today is my lazy day!  well..until 2ish when I start laundry   	0
11271	At ''school'' gonna be a long ass day 	0
682682	Gotta love summer break, full of work, work, work 	0
723971	 ok wow i HATE missing harper's island. cause i forgot it was on. DANGIT. my mom just told me jimmy died. NOOOOOOO! 	0
149897	@Katiewatie666 I thought you were coming to Prov? 	0
301902	@jeff318  booo what about me?	0
782841	@djschoolboy nada babe, im just home, not really in a great mood. 	0
22735	Doing my report on media regulators BFFC done next ASA then PCC then the dreaded Ofcom.  on theplus side i'm listening to fatboy slim	0
377979	Well just got back from dia. Dropped the folks off to head to Bonaire, without me 	0
754211	@yonahana I'm sorry to hear  Be safe	0
95353	@snowlobster epic fail. Nothing shows. 	0
20395	Heading home to Geelong peeps... Have to work tomorrow... 	0
195510	http://twitpic.com/68ziq  A Pap snap of Ashton is his PJ's is a bit of a low blow... poor dude! 	0
600410	We're back in VA and I'm sick  and I have work tomorrow -- MEGA Womp!	0
267080	and @alexalltimelow, after you signed the car tag things by accident you forgot to sign my AP 	0
215223	@vonIrrwegen yeah I should be going back as well .. the loss of the bike has caused a few issues 	0
219006	all sun burned &amp; sore  wishing i didnt lie out in the sun so long.	0
291718	Icing my back. In lots of pain 	0
170474	I missed the math trade 	0
324956	Why is it that my myspace music player doesn't work? Does anybody know? I want to hear all this great music 	0
347515	got stopped out on a fake out down. -2.0 	0
624581	time for housework 	0
412525	Can't believe it-my son broke my phone!!! Ugh, second one this year....this is just not a phone year for me 	0
733074	@scraliontis chances are they never will, Bill stabbed out their eyes 	0
298922	@finalfashion Sounds like a good solution, hate that the litter goes everywhere.  I have two big kitties that are very unhappy right now 	0
644729	I has a headache. 	0
756047	Bedtime. Headache 	0
203334	I wanna go to vegas today but no one wants to go with me 	0
640631	Geez. @xZullyZombiex's bed was dirty. Had to clean it myself. // Guess I'm singing by myself tonight. 	0
638746	myspace is not working on this computer  sad face	0
206785	@Clodagh831 thats terrible 	0
71597	Dog locked in car opposite me. Very bored, not much space. Poor sod.  http://twitpic.com/4j90y	0
103889	@mandylulu hey you mean it is not special. 	0
554943	Anyone understood the #iPhone T-Mobile Contracts? I want Tethering, and inApp upselling if I need more Transfer Volume 	0
696814	Finally home! My cellphone is fucked though 	0
467998	I am just a little upset at the moment... I know that NKOTB most likely didnt have a say. Tour promoters and management do 	0
207055	@db0y8199  Koool..Am tired as hell wish I could be sleeping but cant sleep 	0
630122	I just ate a Nectarine and my bottom lip is swollen now. Take those off the menu, I guess.  http://twitpic.com/7rlbi	0
225886	Anybody know where the Jet City/Bellingham Roller Betties afterparty is? My class ran late and i couldn't get to the bout 	0
556011	Overslept. Had to skip breakfast to make sure I get into town on time 	0
585706	So not looking forward to having MRIs done. I can think of a million other things I'd rather do on a day off  Frustrating!	0
248344	Killer headache today.   Going to try a nap and see if that helps.  Caffeine did not.	0
33906	is a bit upset that I suck at bejeweled 	0
264233	@ the ER. poor matthew broke his foot 	0
139549	Step son's exhausted after doin nothin yest while I was @ wrk, what a hard life that lazy boy lives, his dad needs 2 make him look 4 wrk 	0
55353	ps - @Gannon I WANT YOUR TWITTER NAME.  same for @Crash . Boooooooooooo.	0
695833	@itskrystle i still go to my pediatrician! LOL but i won't be able to anymore after thursday because i'm turning 23 	0
25277	I hate early morning arguments. They make me frown 	0
323767	@tecasse sign yourself out. Thats what i did; im home now. I still feel like puking 	0
317618	Wow, I can't afford Sims 3 	0
544235	omg i think downs just injured himself batting O WOW ! 	0
302648	Is my dvr messing up more?  it keeps skipping?	0
68723	@MooJoe how did you start writing up reviews for Strong Bad games? I'd like to get into something like that.. 	0
367101	how hard is it 2find nice dresses  feel like i wear jersey dresses2 much so trying to steer away from tht for hol n cnt find anythin nice!	0
214094	@coke_drinker Agreed. Let's try to solve this in a way that's sensitive to everyone's needs, understanding there may be some pain. 	0
349228	wants DQ 	0
799682	@Nakialjackson Aww...that's sad 	0
102359	waiting for coffee almost in kingston and its pouring rain 	0
479549	Back home from work now, taking Izzy to get her injections - poor girl doesn't know what's in store  but she'll be OK!	0
222342	@RoxieRavenclaw Ate some of my attempts at Tweeting. 	0
174081	Heading to a wedding 	0
542168	I wanna sell my Sony dsc-w150 digicam and get a Canon G10 digicam! 	0
595220	1 moree day..... stop grwing jeulie 	0
243659	Only after I said WP doesn't support Twitter application, I found it's in the widgets.  Now I added it in my blog. 	0
177478	Oh.  The voting is over!   But don't worry, I already voted for you about 100000000000000000000000000000000000 times earlier!!!!!!  &lt;3	0
297828	  Just finished my last column.  It's odd how my Los Angeles life is really wrapping up quickly.	0
3116	Wishing I hadnt skipped breakfast this morning...hungry! 	0
510507	No XBOX Live for 24 Hours Is Like A Day Without Sunshine 	0
143212	Wow! Too bad it's not working that good... Slows your Home Screen down A LOT  http://twitpic.com/5oqhx	0
122216	On my 2 to work....huuuh I thnk I'm gonna hav 2 quit but first I think I need 2 gt my house in order....so 2 speak 	0
256485	Came home from church to find out that the Rangers lost to Oakland. 5-4 	0
438763	off to do some homework. oh the joys . 	0
300000	@tuquyenmach Sasha is probably out... 	0
451120	Ä± miss home made starbucks coffee  Ä± wanna go homee....	0
638861	@jogwertz I'm guessing you were talking about Liverpool? Now i'm talking bout LA, a bit further than Manchester unfortuneatly 	0
488036	Whoever designed scrubs can lick my balls. I feel like a little kid swimming in grown ups clothes. 	0
681555	@MzLd0tInfamous aaaaw why are you depressed girl?? 	0
181120	I wish it wasnt cloudy so i could look at the stars 	0
596191	Talking to annie. Just got off work!  ugh so tired.	0
689908	the trouble with a guy bringing you movies? Clone Wars, Star Trek, Stone of Destiny, Sanctuary...where's the chick flicks,man? 	0
310762	Off to gym...yay! 	0
164372	@simoncollister I moved in with the other half, so no balcony anymore  Have got a great mini-herb garden on window sill though! you?	0
685193	@thesounds cant come to your show at the southside fest tonight. that makes me sad  im gonna listen to your music the whole day. love you	0
416872	@fia_PWNS that sucks  'whoeverstoleit' is going to have a shitty life. that's for sure. i hate 'whoeverstoleit'	0
275853	@lizcmv I will indeed! Come on down! It's extremely hot in here today, Nelly is melting 	0
49043	Good Morning Twibulous Ones.....Its my Monday. @ work  this concentration camp ass place smh. Haha that's y I get off early @ 4:30 ; )	0
562041	Customer was dilly dallying 4 a bit but they have finally put pen to paper and signed the contract. The delay means we have little time 	0
778765	The cops just left the front of my house...no drugs  oh well maybe next time...ok back 2 csi	0
634692	Wifey Just Left  , Damn . No More Good Love Loveing In The Morning . I Miss You Baby -	0
574511	Yay onsite meetings... I can't hear anything its too noisy 	0
671661	Not so terrific Saturday now - raining cats and dogs 	0
388198	@basseyworld I'm not offended. Then again, I've had my whole face waxed. 	0
492969	so sad to have to change pediatricians after 9 years (the kids' whole lives).   	0
621367	Well not done much today. Got work early tomorrow. I started saving for a trip to Disneyland Orlando with the g/f. Only got Â£3k to go lol 	0
485523	Still need to get three reports done before I can leave. 1/2 way done with 1. 	0
203485	Off to bed for real this time. Lots of assignments to do tomorrow 	0
136334	Annoyed that Sainsbugs online isn't working 	0
52378	@bevysmith dying inside reading abt the fab nite i missed 	0
92259	Missed TCAF due to sickness and soccer....  #tcaf	0
389693	@shanehorn Soooo sorry about the misunderstanding Shane! I'm gutted too  However, glad you had a great night of it 	0
626857	srry bby sister....  i found my batman game in my purse 	0
523071	wants to get backstage passes for @mileycyrus  concert  n wishes he could work on the tour	0
358448	is real pist bout sumtin  JUS WOKE UP HAHA dnt kno wat im doin today but oh well	0
580115	worried about my baby 	0
417412	I think my cat sprained her paw jumping around.  I hope she's okay!	0
390234	At dad's...stupid internet went connect on the laptop so I have to be downstairs. 	0
625890	@makelyb excluidinha!!! @Thaaiiis tÃ¡ 	0
164102	Gotta go now .. i'm going to Circus .. the real Circus not Britney's Tour  sadly ..	0
559894	@queena_teo i was about to ask you to enjoy your night 	0
532592	watching what women want. just cried a little 	0
